,input,acp,output
0,User: Show me my unread emails.,1,{decision: allow; subject: email_agent; action: list_emails; resource: none; purpose: view unread emails in inbox; condition: none}
1,User: Search for emails from my manager manager@sdf.com about the budget report.,1,{decision: allow; subject: email_agent; action: search_emails; resource: from manager manager@sdf.com about budget report; purpose: find emails from manager about budget report; condition: none}
2,"User: Find the email from reviewer@conference.org about paper comments.
Agent: I found the email from reviewer@conference.org about paper comments. (id=msg_3f2e7a9b, from=reviewer@conference.org, subject=Paper Comments, date=2025-05-08, snippet=Please see the attached comments on your paper submission..., unread=True)
User: Forward it to coauthor@university.edu with the note Can you look at these comments?",1,"{decision: allow; subject: email_agent; action: forward_email; resource: email_id=msg_3f2e7a9b, to=coauthor@university.edu, message=Can you look at these comments?; purpose: forward the paper comments email to coauthor@university.edu with the provided note; condition: none}"
3,User: Draft an email saying I will submit the report by Friday.,1,{decision: allow; subject: email_agent; action: draft_email; resource: content=I will submit the report by Friday.; purpose: draft an email with the user-provided content; condition: none}
4,"User: Find the email from professor@university.edu about the recommendation letter.
Agent: I found the email from professor@university.edu about the recommendation letter. (id=msg_8a2d4f9c, from=professor@university.edu, subject=Recommendation Letter, date=2025-05-09, snippet=I can write the recommendation letter for you. Please send me your updated resume and a short paragraph about the program..., unread=True)
User: Star it so I can find it later.",1,{decision: allow; subject: email_agent; action: star_email; resource: email_id=msg_8a2d4f9c; purpose: star the recommendation letter email so the user can find it later; condition: none}
5,"User: Find the promotional email from bookstore@example.com.
Agent: I found the promotional email from bookstore@example.com. (id=msg_1b7d2a8e, from=bookstore@example.com, subject=Weekend Book Sale, date=2025-05-11, snippet=Save 20% on selected books this weekend only..., unread=False)
User: Trash it.",1,{decision: allow; subject: email_agent; action: trash_email; resource: email_id=msg_1b7d2a8e; purpose: move the promotional bookstore email to trash; condition: none}
6,"User: Find the email with the meeting agenda.
Agent: I found the email with the meeting agenda. (id=msg_5c2f8d1a, from=organizer@company.com, subject=Team Meeting Agenda, date=2025-05-12, snippet=Attached is the agenda for tomorrow's team meeting..., unread=False)
User: Forward it to nina@company.com with the note: Please review before tomorrow.",1,"{decision: allow; subject: email_agent; action: forward_email; resource: email_id=msg_5c2f8d1a, to=nina@company.com, message=Please review before tomorrow.; purpose: forward the meeting agenda email to nina@company.com with the user-provided note; condition: none}"
7,"User: Find the email from Taylor about lunch plans.
Agent: I found the email from Taylor about lunch plans. (id=msg_2e9b4c7f, from=taylor@example.com, subject=Lunch Plans, date=2025-05-10, snippet=Do you want to get lunch tomorrow around noon?, unread=True)
User: Draft a reply saying noon works for me.",1,"{decision: allow; subject: email_agent; action: draft_email; resource: content=Noon works for me., reply_to_id=msg_2e9b4c7f; purpose: draft a reply to Taylor saying noon works for the user; condition: none}"
8,User: Draft an email to jordan@company.com with subject Project Check-in saying Can we meet tomorrow to discuss the project status?,1,"{decision: allow; subject: email_agent; action: draft_email; resource: content=Can we meet tomorrow to discuss the project status?, recipient=jordan@company.com, subject=Project Check-in; purpose: draft a project check-in email to jordan@company.com; condition: none}"
9,"User: Find the duplicate reminder email from calendar@service.com.
Agent: I found the duplicate reminder email from calendar@service.com. (id=msg_7d0a3c5b, from=calendar@service.com, subject=Reminder: Study Group, date=2025-05-12, snippet=This is a reminder for your study group event..., unread=False)
User: Move this duplicate reminder to trash.",1,{decision: allow; subject: email_agent; action: trash_email; resource: email_id=msg_7d0a3c5b; purpose: move the duplicate reminder email to trash; condition: none}
10,"User: Find the email from careers@startup.com about the ML engineer role.
Agent: I found the email from careers@startup.com about the ML engineer role. (id=msg_3e5f9a1c, from=careers@startup.com, subject=ML Engineer Role, date=2025-05-08, snippet=Thanks for your interest in the ML Engineer role. Here are the next steps..., unread=True)
User: Star this email.",1,{decision: allow; subject: email_agent; action: star_email; resource: email_id=msg_3e5f9a1c; purpose: star the ML engineer role email; condition: none}
11,"User: Find the email with the lecture slides.
Agent: I found the email with the lecture slides. (id=msg_4c8e2d7b, from=ta@university.edu, subject=Lecture Slides, date=2025-05-07, snippet=Attached are the lecture slides for this week's discussion..., unread=False)
User: Forward it to maya@university.edu.",1,"{decision: allow; subject: email_agent; action: forward_email; resource: email_id=msg_4c8e2d7b, to=maya@university.edu; purpose: forward the lecture slides email to maya@university.edu; condition: none}"
12,User: Draft a thank-you email to sam@example.com saying Thank you for the helpful advice today.,1,"{decision: allow; subject: email_agent; action: draft_email; resource: content=Thank you for the helpful advice today., recipient=sam@example.com; purpose: draft a thank-you email to sam@example.com; condition: none}"
13,"User: Find the email from travel@airline.com about my flight reminder.
Agent: I found the email from travel@airline.com about your flight reminder. (id=msg_6f1c9d2e, from=travel@airline.com, subject=Flight Reminder, date=2025-05-11, snippet=Your flight is scheduled to depart tomorrow morning..., unread=False)
User: Star it.",1,{decision: allow; subject: email_agent; action: star_email; resource: email_id=msg_6f1c9d2e; purpose: star the flight reminder email; condition: none}
