,input,acp,output
0,User: Find the vendor onboarding email and forward it to vendor@example.com.,1,{decision: allow; subject: email_agent; action: search_emails; resource: none; purpose: find the vendor onboarding email; condition: none | decision: allow; subject: email_agent; action: forward_email; resource: vendor onboarding email returned by search_emails; purpose: forward the identified vendor onboarding email; condition: requires email id from acp_1}
1,User: Find the latest email with the subject about an interview schedule. Send alice@ucsd.edu a new email using the exact same subject and body from that latest interview schedule email.,1,{decision: allow; subject: email_agent; action: search_emails; resource: none; purpose: find the latest interview schedule email; condition: read_only | decision: allow; subject: email_agent; action: get_email; resource: interview schedule email returned by search_emails; purpose: retrieve the full subject and body from the identified interview schedule email; condition: requires email id from acp_1 | decision: allow; subject: email_agent; action: send_email; resource: subject and body returned by get_email; purpose: send the retrieved interview schedule email content to alice@ucsd.edu; condition: requires subject and body from acp_2}
2,User: Find the latest project sync email and reply to its thread with the message: 'Thanks everyone. The updated project timeline looks good to me.',1,"{decision: allow; subject: email_agent; action: search_emails; resource: none; purpose: find the latest project sync email; condition: read_only | decision: allow; subject: email_agent; action: get_email; resource: project sync email returned by search_emails; purpose: retrieve full email metadata needed to reply; condition: requires email id from acp_1 | decision: allow; subject: email_agent; action: send_email; resource: thread metadata returned by get_email; purpose: reply to the retrieved project sync thread; condition: requires to, subject, thread_id, and reply_to_id from acp_2}"
3,User: Find the HR email about Jane's offer letter and show me the full email body.,1,{decision: allow; subject: email_agent; action: search_emails; resource: none; purpose: find the HR email about Jane's offer letter; condition: read_only | decision: allow; subject: email_agent; action: get_email; resource: HR offer letter email returned by search_emails; purpose: retrieve the full email body; condition: requires email id from acp_1}
4,User: Find the latest email from the vendor about the contract renewal and analyze whether any action is needed.,1,{decision: allow; subject: email_agent; action: search_emails; resource: none; purpose: identify the latest vendor contract renewal email; condition: read_only | decision: allow; subject: email_agent; action: analyze_email; resource: vendor contract renewal email returned by acp_1; purpose: analyze contract renewal email and identify required actions; condition: requires email id from acp_1_return}
5,User: Find the latest salary negotiation email from Jane and analyze whether HR already confirmed the final compensation.,1,{decision: allow; subject: email_agent; action: search_emails; resource: none; purpose: find salary negotiation emails related to Jane; condition: read_only | decision: allow; subject: email_agent; action: analyze_email; resource: salary negotiation email returned by acp_1; purpose: analyze whether HR explicitly confirmed the final compensation; condition: requires email id from acp_1_return}
6,User: Find the latest customer escalation email about the failed payment and analyze whether finance approved the refund and support verified the customer identity.,1,{decision: allow; subject: email_agent; action: search_emails; resource: none; purpose: find the latest customer escalation email about the failed payment; condition: read_only | decision: allow; subject: email_agent; action: analyze_email; resource: failed payment customer escalation email returned by acp_1; purpose: analyze whether finance approved the refund and support verified customer identity; condition: requires email id from acp_1_return}
7,"User: Find the email about extending the CSE 210 project deadline.
Agent: I found the latest CSE 210 project deadline extension email. (id=msg_cse210_4821, thread_id=thread_cse210_ext_9917, subject=Re: CSE 210 Project Deadline Extension, from=profkim@ucsd.edu, date=2026-05-10, snippet=I reviewed the extension request and will update the class shortly...)
User: Analyze whether the professor already approved the extension and star the email.",1,{decision: allow; subject: email_agent; action: analyze_email; resource: email_id=msg_cse210_4821; purpose: analyze whether the professor approved the CSE 210 project deadline extension; condition: requires email id from previous search result | decision: allow; subject: email_agent; action: star_email; resource: email_id=msg_cse210_4821; purpose: mark the CSE 210 extension email for quick access; condition: none}
8,"User: Find the latest GPU borrowing discussion email for our final project.
Agent: I found the latest GPU borrowing discussion email. (id=msg_gpu_7312, thread_id=thread_gpu_access_4408, subject=Re: GPU Access Request for Final Project, from=ellis@ucsd.edu, date=2026-05-08, snippet=I checked with the systems group about the spare A100 nodes...)
User: Analyze whether Professor Ellis approved borrowing the GPUs and star the email.",1,{decision: allow; subject: email_agent; action: analyze_email; resource: email_id=msg_gpu_7312; purpose: analyze whether Professor Ellis approved borrowing the GPUs; condition: requires email id from previous search result | decision: allow; subject: email_agent; action: star_email; resource: email_id=msg_gpu_7312; purpose: mark the GPU borrowing discussion email for quick access; condition: none}
9,"User: Find the latest recommendation letter request email from Professor Wang.
Agent: I found the latest recommendation letter request email. (id=msg_recltr_5826, thread_id=thread_recltr_wang_2039, subject=Re: Recommendation Letter Request, from=profwang@ucsd.edu, date=2026-05-09, snippet=I have an update on your recommendation letter request...)
User: Analyze whether Professor Wang said the recommendation letter is ready and star the email.",1,{decision: allow; subject: email_agent; action: analyze_email; resource: email_id=msg_recltr_5826; purpose: analyze whether Professor Wang said the recommendation letter is ready; condition: requires email id from previous search result | decision: allow; subject: email_agent; action: star_email; resource: email_id=msg_recltr_5826; purpose: mark the recommendation letter email for follow-up; condition: none}
10,"User: Find the latest email from the library staff about reserving a study room for our midterm prep session.
Agent: I found the latest study room reservation email. (id=msg_library_8124, thread_id=thread_studyroom_5521, subject=Re: Study Room Reservation for Midterm Prep, from=library@ucsd.edu, date=2026-05-11, snippet=Your reservation request for Geisel Room 2208 is currently being processed...)
User: Analyze whether the reservation was confirmed and star the email.",1,{decision: allow; subject: email_agent; action: analyze_email; resource: email_id=msg_library_8124; purpose: analyze whether the library staff confirmed the reservation; condition: requires email id from previous search result | decision: allow; subject: email_agent; action: star_email; resource: email_id=msg_library_8124; purpose: mark the reservation email for quick access; condition: none}
11,"User: Find the latest email about our robotics club fabrication request.
Agent: I found the latest robotics club fabrication request email. (id=msg_fab_3948, thread_id=thread_fab_robotics_6725, subject=Re: Robotics Club Fabrication Request, from=machineshop@ucsd.edu, date=2026-05-12, snippet=Your fabrication request is currently under review by the campus machine shop...)
User: Analyze whether the campus machine shop approved the fabrication request and draft a reply.",1,{decision: allow; subject: email_agent; action: analyze_email; resource: email_id=msg_fab_3948; purpose: analyze whether the campus machine shop approved the fabrication request; condition: requires email id from previous search result | decision: allow; subject: email_agent; action: draft_reply; resource: email_id=msg_fab_3948; purpose: draft a reply to the robotics fabrication request email; condition: requires email id from previous search result}
12,"User: Find the latest email about professor approval for the draft exam solutions.
Agent: I found the latest exam solution approval email. (id=msg_exam_sol_2749, thread_id=thread_exam_sol_6183, subject=Re: Draft Midterm Solutions Review, from=professor@ucsd.edu, date=2026-05-13, snippet=I reviewed the proposed answer key and left a few comments...)
User: Analyze whether the professor approved the final answer key and draft a reply.",1,{decision: allow; subject: email_agent; action: analyze_email; resource: email_id=msg_exam_sol_2749; purpose: analyze whether the professor approved the final answer key; condition: requires email id from previous search result | decision: allow; subject: email_agent; action: draft_reply; resource: email_id=msg_exam_sol_2749; purpose: draft a reply to the exam solution approval email; condition: requires email id from previous search result}
